Waktu,Ping(ms),Download(Mbps),Upload(Mbps),PacketLoss(%),Jitter(ms),Status
2026-05-10 21:19:01,34.31,18.83,18.03,0.5,7.62,Stabil
2026-05-10 21:24:01,28.45,27.12,17.47,0.0,8.15,Stabil
2026-05-10 21:29:01,7.94,25.16,17.44,0.1,11.14,Stabil
2026-05-10 21:34:01,52.6,30.96,17.36,0.0,12.24,Stabil
2026-05-10 21:39:01,42.93,11.69,19.1,0.0,4.1,Stabil
2026-05-10 21:44:01,44.57,32.01,7.19,0.0,7.29,Stabil
2026-05-10 21:49:01,16.08,21.08,18.37,0.0,12.47,Stabil
2026-05-10 21:54:01,18.91,29.91,30.44,0.0,5.4,Stabil
2026-05-10 21:59:01,39.38,35.2,29.76,0.0,15.64,Stabil
2026-05-10 22:04:01,28.02,27.15,33.87,0.0,2.49,Stabil
2026-05-10 22:09:01,38.99,42.15,15.83,0.0,11.4,Stabil
2026-05-10 22:14:01,44.32,25.04,20.26,0.0,9.85,Stabil
2026-05-10 22:19:01,38.83,36.37,9.31,0.0,5.79,Stabil
2026-05-10 22:24:01,26.07,39.0,5.19,0.0,25.0,Stabil
2026-05-10 22:29:01,52.91,25.3,20.49,0.5,17.46,Stabil
2026-05-10 22:34:01,32.04,26.79,16.83,0.0,15.67,Stabil
2026-05-10 22:39:01,32.97,36.03,32.0,0.2,10.96,Stabil
2026-05-10 22:44:01,34.72,24.89,24.74,0.0,14.74,Stabil
2026-05-10 22:49:01,28.85,22.02,24.87,0.0,7.34,Stabil
2026-05-10 22:54:01,49.3,32.1,22.35,0.0,12.58,Stabil
2026-05-10 22:59:01,41.32,23.25,22.18,0.0,15.91,Stabil
2026-05-10 23:04:01,40.27,36.56,17.84,0.0,5.59,Stabil
2026-05-10 23:09:01,10.4,14.94,16.85,0.0,7.26,Stabil
2026-05-10 23:14:01,6.6,29.71,18.01,0.0,5.91,Stabil
2026-05-10 23:19:01,32.31,28.66,17.03,0.0,6.45,Stabil
2026-05-10 23:24:01,23.46,20.48,22.98,0.0,9.03,Stabil
2026-05-10 23:29:01,11.89,26.94,18.47,0.0,10.12,Stabil
2026-05-10 23:34:01,55.41,17.53,5.0,0.0,10.92,Stabil
2026-05-10 23:39:01,25.27,29.51,11.37,0.0,13.91,Stabil
2026-05-10 23:44:01,42.15,32.04,24.36,0.0,23.8,Stabil
2026-05-10 23:49:01,23.92,35.12,7.0,0.0,9.86,Stabil
2026-05-10 23:54:01,27.14,29.22,13.07,0.0,15.61,Stabil
2026-05-10 23:59:01,25.61,28.12,23.73,0.0,4.84,Stabil
2026-05-11 00:04:01,47.38,21.06,14.05,0.0,8.48,Stabil
2026-05-11 00:09:01,45.93,24.09,24.16,0.1,6.68,Stabil
2026-05-11 00:14:01,47.76,26.9,20.34,0.0,9.48,Stabil
2026-05-11 00:19:01,34.02,43.85,27.41,0.0,3.36,Stabil
2026-05-11 00:24:01,49.48,37.89,18.53,0.0,10.99,Stabil
2026-05-11 00:29:01,38.05,25.72,15.37,0.0,10.7,Stabil
2026-05-11 00:34:01,110.0,4.04,0.1,7.16,42.86,Tidak Stabil
2026-05-11 00:39:01,96.26,12.83,16.26,2.16,60.41,Tidak Stabil
2026-05-11 00:44:01,143.32,30.73,7.63,2.2,72.48,Tidak Stabil
2026-05-11 00:49:01,146.08,4.18,0.9,0.42,51.88,Tidak Stabil
2026-05-11 00:54:01,171.92,7.43,7.77,6.56,29.19,Tidak Stabil
2026-05-11 00:59:01,96.44,16.29,3.99,2.61,45.76,Tidak Stabil
2026-05-11 01:04:01,95.0,8.06,7.91,0.0,69.02,Tidak Stabil
2026-05-11 01:09:01,40.0,11.88,5.95,7.07,54.85,Tidak Stabil
2026-05-11 01:14:01,152.14,7.66,7.48,11.64,40.72,Tidak Stabil
2026-05-11 01:19:01,96.73,3.68,3.35,0.08,18.0,Tidak Stabil
2026-05-11 01:24:01,204.49,6.54,12.35,2.54,30.0,Tidak Stabil
2026-05-11 01:29:01,57.23,3.31,0.16,1.04,59.92,Tidak Stabil
2026-05-11 01:34:01,184.17,16.36,7.97,1.08,43.08,Tidak Stabil
2026-05-11 01:39:01,133.1,24.97,11.79,0.58,59.44,Tidak Stabil
2026-05-11 01:44:01,118.6,7.95,0.24,11.39,104.16,Tidak Stabil
2026-05-11 01:49:01,81.71,5.28,1.72,0.91,37.28,Tidak Stabil
2026-05-11 01:54:01,110.99,14.91,9.19,2.44,55.07,Tidak Stabil
2026-05-11 01:59:01,44.95,10.86,5.57,6.46,69.71,Tidak Stabil
2026-05-11 02:04:01,87.45,11.5,6.2,3.3,53.06,Tidak Stabil
2026-05-11 02:09:01,176.7,4.81,11.31,4.03,30.46,Tidak Stabil
2026-05-11 02:14:01,167.32,16.29,11.74,1.16,55.48,Tidak Stabil
2026-05-11 02:19:01,221.47,2.4,2.73,15.22,79.27,Tidak Stabil
2026-05-11 02:24:01,222.66,24.23,10.16,0.48,54.89,Tidak Stabil
2026-05-11 02:29:01,230.3,7.25,12.02,2.77,46.86,Tidak Stabil
2026-05-11 02:34:01,181.54,1.82,1.97,6.05,61.11,Tidak Stabil
2026-05-11 02:39:01,40.08,21.94,8.6,0.2,6.75,Stabil
2026-05-11 02:44:01,54.82,39.36,14.4,0.2,10.5,Stabil
2026-05-11 02:49:01,43.82,37.54,14.45,0.0,1.0,Stabil
2026-05-11 02:54:01,48.39,18.31,22.38,0.0,2.37,Stabil
2026-05-11 02:59:01,35.49,29.71,16.86,0.0,10.53,Stabil
2026-05-11 03:04:01,43.77,43.81,8.61,0.0,5.97,Stabil
2026-05-11 03:09:01,49.37,34.23,16.26,0.2,9.05,Stabil
2026-05-11 03:14:01,48.82,26.98,27.07,0.0,12.05,Stabil
2026-05-11 03:19:01,15.12,23.59,11.84,0.1,1.0,Stabil
2026-05-11 03:24:01,37.98,31.49,20.43,0.0,15.19,Stabil
2026-05-11 03:29:01,46.11,20.38,20.54,0.1,1.11,Stabil
2026-05-11 03:34:01,39.79,23.97,17.51,0.0,13.45,Stabil
2026-05-11 03:39:01,5.0,22.15,11.86,0.0,13.4,Stabil
2026-05-11 03:44:01,17.77,33.33,20.78,0.0,4.69,Stabil
2026-05-11 03:49:01,17.03,34.91,21.48,0.0,13.92,Stabil
2026-05-11 03:54:01,31.23,23.22,26.53,0.0,7.01,Stabil
2026-05-11 03:59:01,38.43,42.42,20.3,0.0,12.09,Stabil
2026-05-11 04:04:01,56.02,33.2,8.98,0.0,14.85,Stabil
2026-05-11 04:09:01,47.05,28.27,12.26,0.0,13.03,Stabil
2026-05-11 04:14:01,32.25,32.28,23.33,0.0,14.08,Stabil
2026-05-11 04:19:01,33.89,36.7,23.54,0.1,14.19,Stabil
2026-05-11 04:24:01,25.74,23.53,11.4,0.0,15.29,Stabil
2026-05-11 04:29:01,49.06,33.07,18.53,0.0,4.54,Stabil
2026-05-11 04:34:01,29.19,33.56,23.09,0.0,9.7,Stabil
2026-05-11 04:39:01,41.82,34.19,11.99,0.0,12.5,Stabil
2026-05-11 04:44:01,35.75,28.06,14.04,0.0,8.81,Stabil
2026-05-11 04:49:01,39.04,29.95,26.32,0.0,7.61,Stabil
2026-05-11 04:54:01,22.06,33.55,15.65,0.0,6.75,Stabil
2026-05-11 04:59:01,46.58,36.89,29.61,0.0,8.15,Stabil
2026-05-11 05:04:01,37.15,13.79,20.45,0.0,16.25,Stabil
2026-05-11 05:09:01,36.97,2.37,3.33,0.72,18.0,Tidak Stabil
2026-05-11 05:14:01,92.71,11.02,9.16,6.54,69.97,Tidak Stabil
2026-05-11 05:19:01,155.86,9.84,1.7,5.76,49.69,Tidak Stabil
2026-05-11 05:24:01,72.25,0.5,0.47,1.27,57.7,Tidak Stabil
2026-05-11 05:29:01,156.27,0.2,0.61,2.01,65.5,Tidak Stabil
2026-05-11 05:34:01,95.0,15.1,13.74,0.39,56.58,Tidak Stabil
2026-05-11 05:39:01,177.82,12.17,7.64,3.64,79.13,Tidak Stabil
2026-05-11 05:44:01,157.6,18.08,1.0,9.78,56.8,Tidak Stabil
2026-05-11 05:49:01,110.0,5.38,2.51,9.56,45.21,Tidak Stabil
2026-05-11 05:54:01,142.45,8.24,2.07,6.98,75.19,Tidak Stabil
2026-05-11 05:59:01,110.0,6.81,1.5,10.26,54.41,Tidak Stabil
2026-05-11 06:04:01,142.46,3.65,2.47,8.76,36.84,Tidak Stabil
2026-05-11 06:09:01,74.63,6.65,3.18,0.04,45.35,Tidak Stabil
2026-05-11 06:14:01,209.76,5.42,0.95,4.52,136.15,Tidak Stabil
2026-05-11 06:19:01,97.97,8.52,7.96,8.5,53.5,Tidak Stabil
2026-05-11 06:24:01,112.98,4.52,4.13,10.73,89.63,Tidak Stabil
2026-05-11 06:29:01,237.04,20.78,7.95,2.98,97.55,Tidak Stabil
2026-05-11 06:34:01,118.36,3.01,2.91,1.78,67.12,Tidak Stabil
2026-05-11 06:39:01,126.22,11.76,17.6,3.99,41.2,Tidak Stabil
2026-05-11 06:44:01,163.65,0.2,0.96,8.02,108.8,Tidak Stabil
2026-05-11 06:49:01,159.26,12.55,16.22,0.42,69.64,Tidak Stabil
2026-05-11 06:54:01,184.42,8.73,9.68,1.98,42.5,Tidak Stabil
2026-05-11 06:59:01,101.55,1.55,0.97,3.85,53.67,Tidak Stabil
2026-05-11 07:04:01,126.71,2.66,1.13,2.1,18.0,Tidak Stabil
2026-05-11 07:09:01,55.47,10.62,3.59,7.53,98.73,Tidak Stabil
2026-05-11 07:14:01,178.8,21.93,9.87,1.98,47.99,Tidak Stabil
2026-05-11 07:19:01,173.64,14.84,3.29,8.67,28.46,Tidak Stabil
2026-05-11 07:24:01,165.04,28.21,7.59,2.27,40.97,Tidak Stabil
2026-05-11 07:29:01,147.04,32.99,11.16,0.28,44.83,Tidak Stabil
2026-05-11 07:34:01,165.06,19.12,1.0,3.35,79.15,Tidak Stabil
2026-05-11 07:39:01,40.0,6.79,9.14,2.0,45.06,Tidak Stabil
2026-05-11 07:44:01,220.19,9.55,2.38,4.33,74.93,Tidak Stabil
2026-05-11 07:49:01,124.47,9.03,12.26,2.74,50.78,Tidak Stabil
2026-05-11 07:54:01,95.0,17.82,8.77,0.96,91.52,Tidak Stabil
2026-05-11 07:59:01,148.34,13.68,14.03,8.12,52.0,Tidak Stabil
2026-05-11 08:04:01,110.0,3.53,1.64,13.72,95.01,Tidak Stabil
2026-05-11 08:09:01,173.63,2.0,1.9,12.95,71.28,Tidak Stabil
2026-05-11 08:14:01,174.84,6.35,2.74,8.18,90.75,Tidak Stabil
2026-05-11 08:19:01,26.6,26.45,14.02,0.0,1.0,Stabil
2026-05-11 08:24:01,44.3,22.92,10.86,0.0,9.07,Stabil
2026-05-11 08:29:01,25.74,42.09,16.3,0.0,13.26,Stabil
2026-05-11 08:34:01,17.93,26.39,17.96,0.0,11.34,Stabil
2026-05-11 08:39:01,57.7,39.17,20.49,0.0,10.42,Stabil
2026-05-11 08:44:01,56.16,31.28,12.83,0.0,6.4,Stabil
2026-05-11 08:49:01,42.93,29.21,17.29,0.0,10.99,Stabil
2026-05-11 08:54:01,39.67,41.6,24.43,0.1,19.32,Stabil
2026-05-11 08:59:01,51.65,27.26,10.7,0.0,5.76,Stabil
2026-05-11 09:04:01,25.22,19.28,13.29,0.0,14.25,Stabil
2026-05-11 09:09:01,32.65,17.02,18.19,0.0,5.46,Stabil
2026-05-11 09:14:01,57.79,32.09,24.18,0.0,14.63,Stabil
2026-05-11 09:19:01,18.52,28.79,17.68,0.0,4.12,Stabil
2026-05-11 09:24:01,21.57,32.78,12.31,0.0,2.37,Stabil
2026-05-11 09:29:01,44.27,36.36,21.22,0.0,6.52,Stabil
2026-05-11 09:34:01,43.73,30.08,14.77,0.0,7.7,Stabil
2026-05-11 09:39:01,34.0,25.34,20.95,0.0,10.48,Stabil
2026-05-11 09:44:01,31.05,33.43,16.19,0.1,13.35,Stabil
2026-05-11 09:49:01,30.62,24.25,21.87,0.0,13.78,Stabil
2026-05-11 09:54:01,44.19,19.87,16.54,0.0,16.07,Stabil
2026-05-11 09:59:01,26.04,13.5,21.84,0.0,13.11,Stabil
2026-05-11 10:04:01,54.93,31.09,24.55,0.0,14.83,Stabil
2026-05-11 10:09:01,39.96,41.07,28.53,0.5,8.24,Stabil
2026-05-11 10:14:01,58.45,21.45,27.19,0.0,13.52,Stabil
2026-05-11 10:19:01,37.39,26.35,21.36,0.0,13.13,Stabil
2026-05-11 10:24:01,48.28,23.26,18.74,0.0,15.95,Stabil
2026-05-11 10:29:01,52.57,32.47,17.04,0.0,19.81,Stabil
2026-05-11 10:34:01,35.06,36.09,26.05,0.0,12.02,Stabil
2026-05-11 10:39:01,19.67,18.35,20.24,0.0,19.94,Stabil
2026-05-11 10:44:01,27.04,25.32,20.05,0.0,12.62,Stabil
2026-05-11 10:49:01,54.96,34.77,21.0,0.0,10.22,Stabil
2026-05-11 10:54:01,43.37,10.0,16.22,0.0,1.73,Stabil
2026-05-11 10:59:01,43.08,29.21,22.59,0.0,7.67,Stabil
2026-05-11 11:04:01,32.74,27.41,15.29,0.0,14.66,Stabil
2026-05-11 11:09:01,38.92,30.66,22.8,0.0,13.15,Stabil
2026-05-11 11:14:01,22.94,35.16,14.21,0.5,11.44,Stabil
2026-05-11 11:19:01,36.12,37.54,17.28,0.0,7.42,Stabil
2026-05-11 11:24:01,32.05,26.35,13.52,0.0,6.7,Stabil
2026-05-11 11:29:01,24.43,14.16,16.61,0.0,8.72,Stabil
2026-05-11 11:34:01,31.38,27.51,20.88,0.0,6.94,Stabil
2026-05-11 11:39:01,50.78,19.88,13.43,0.0,6.15,Stabil
2026-05-11 11:44:01,15.56,24.35,19.09,0.0,8.1,Stabil
2026-05-11 11:49:01,39.98,35.05,15.72,0.0,9.84,Stabil
2026-05-11 11:54:01,22.27,32.59,7.28,0.0,11.18,Stabil
2026-05-11 11:59:01,19.05,18.67,18.11,0.0,9.52,Stabil
2026-05-11 12:04:01,8.36,27.36,13.0,0.0,4.07,Stabil
2026-05-11 12:09:01,5.0,32.33,27.85,0.0,12.41,Stabil
2026-05-11 12:14:01,40.53,31.15,6.43,0.0,4.08,Stabil
2026-05-11 12:19:01,27.51,41.62,17.55,0.0,16.23,Stabil
2026-05-11 12:24:01,34.07,35.61,15.8,0.0,7.37,Stabil
2026-05-11 12:29:01,5.54,24.07,20.07,0.0,19.52,Stabil
2026-05-11 12:34:01,59.39,45.75,17.05,0.0,1.0,Stabil
2026-05-11 12:39:01,47.96,20.86,20.41,0.0,7.06,Stabil
2026-05-11 12:44:01,22.44,23.14,14.77,0.0,11.9,Stabil
2026-05-11 12:49:01,32.14,28.54,20.67,0.0,16.09,Stabil
2026-05-11 12:54:01,27.3,22.26,16.62,0.0,12.01,Stabil
2026-05-11 12:59:01,42.02,32.16,12.13,0.0,12.04,Stabil
2026-05-11 13:04:01,30.38,21.29,12.68,0.0,11.48,Stabil
2026-05-11 13:09:01,40.63,38.83,22.13,0.0,1.0,Stabil
2026-05-11 13:14:01,26.23,27.75,12.54,0.2,6.72,Stabil
2026-05-11 13:19:01,24.01,27.44,23.34,0.0,6.97,Stabil
2026-05-11 13:24:01,41.87,10.0,15.0,0.0,15.86,Stabil
2026-05-11 13:29:01,29.52,23.21,11.34,0.0,13.84,Stabil
2026-05-11 13:34:01,38.23,32.07,40.0,0.0,10.28,Stabil
2026-05-11 13:39:01,27.32,37.6,16.69,0.0,9.77,Stabil
2026-05-11 13:44:01,28.64,23.44,19.98,0.0,5.93,Stabil
2026-05-11 13:49:01,26.81,37.77,15.08,0.0,7.32,Stabil
2026-05-11 13:54:01,40.38,22.15,22.55,0.0,13.71,Stabil
2026-05-11 13:59:01,36.71,22.88,17.0,0.0,10.49,Stabil
2026-05-11 14:04:01,54.44,22.25,22.47,0.0,12.53,Stabil
2026-05-11 14:09:01,37.94,33.56,9.23,0.0,14.35,Stabil
2026-05-11 14:14:01,28.17,20.89,23.73,0.0,14.96,Stabil
2026-05-11 14:19:01,151.54,8.38,6.08,2.08,37.94,Tidak Stabil
2026-05-11 14:24:01,73.6,1.42,0.7,1.47,34.17,Tidak Stabil
2026-05-11 14:29:01,129.4,10.88,1.0,10.62,58.99,Tidak Stabil
2026-05-11 14:34:01,237.59,4.42,2.85,10.8,104.06,Tidak Stabil
2026-05-11 14:39:01,50.89,5.18,1.56,2.22,18.41,Tidak Stabil
2026-05-11 14:44:01,72.42,2.61,0.96,0.0,38.44,Tidak Stabil
2026-05-11 14:49:01,149.94,0.3,1.73,0.0,64.81,Tidak Stabil
2026-05-11 14:54:01,165.53,8.94,7.61,2.59,70.34,Tidak Stabil
2026-05-11 14:59:01,258.83,4.66,3.91,10.93,93.66,Tidak Stabil
2026-05-11 15:04:01,106.34,4.41,1.98,0.38,19.58,Tidak Stabil
2026-05-11 15:09:01,184.66,7.79,2.9,8.29,78.63,Tidak Stabil
2026-05-11 15:14:01,40.23,15.49,6.74,8.35,37.25,Tidak Stabil
2026-05-11 15:19:01,153.43,13.1,18.44,2.41,30.96,Tidak Stabil
2026-05-11 15:24:01,30.0,5.35,2.23,1.59,18.0,Tidak Stabil
2026-05-11 15:29:01,78.5,2.45,2.84,0.0,18.0,Tidak Stabil
2026-05-11 15:34:01,159.44,0.75,2.73,9.85,61.23,Tidak Stabil
2026-05-11 15:39:01,30.0,3.84,2.25,0.74,35.52,Tidak Stabil
2026-05-11 15:44:01,49.84,2.94,1.96,1.25,60.85,Tidak Stabil
2026-05-11 15:49:01,182.46,9.26,7.97,2.47,57.83,Tidak Stabil
2026-05-11 15:54:01,101.34,8.22,1.0,10.43,52.26,Tidak Stabil
2026-05-11 15:59:01,127.1,3.77,4.16,6.13,30.89,Tidak Stabil
2026-05-11 16:04:01,130.51,5.82,1.63,0.59,29.34,Tidak Stabil
2026-05-11 16:09:01,170.77,3.77,1.21,2.0,94.65,Tidak Stabil
2026-05-11 16:14:01,124.14,10.46,12.48,11.29,71.36,Tidak Stabil
2026-05-11 16:19:01,87.54,7.6,14.27,9.33,54.95,Tidak Stabil
2026-05-11 16:24:01,166.83,24.78,7.84,3.08,68.18,Tidak Stabil
2026-05-11 16:29:01,82.53,3.4,3.02,0.0,37.15,Tidak Stabil
2026-05-11 16:34:01,100.97,11.49,13.03,4.92,68.54,Tidak Stabil
2026-05-11 16:39:01,125.17,3.68,2.87,5.17,110.67,Tidak Stabil
2026-05-11 16:44:01,194.04,3.16,3.92,12.35,98.31,Tidak Stabil
2026-05-11 16:49:01,108.17,19.15,1.0,0.52,49.9,Tidak Stabil
2026-05-11 16:54:01,227.32,12.67,4.8,1.55,34.61,Tidak Stabil
2026-05-11 16:59:01,175.5,19.44,7.21,1.65,68.31,Tidak Stabil
2026-05-11 17:04:01,163.76,12.36,7.21,1.71,51.72,Tidak Stabil
2026-05-11 17:09:01,191.71,3.78,1.94,2.0,129.85,Tidak Stabil
2026-05-11 17:14:01,110.0,4.85,0.47,11.74,77.75,Tidak Stabil
2026-05-11 17:19:01,141.2,11.41,4.59,8.3,53.46,Tidak Stabil
2026-05-11 17:24:01,188.6,12.16,1.0,1.13,67.19,Tidak Stabil
2026-05-11 17:29:01,125.12,2.0,7.13,0.66,30.0,Tidak Stabil
2026-05-11 17:34:01,120.09,4.88,9.43,9.14,41.9,Tidak Stabil
2026-05-11 17:39:01,84.06,1.42,0.1,0.85,37.37,Tidak Stabil
2026-05-11 17:44:01,230.55,9.98,11.63,0.55,64.42,Tidak Stabil
2026-05-11 17:49:01,172.09,1.49,0.87,2.13,69.96,Tidak Stabil
2026-05-11 17:54:01,130.66,17.84,5.5,10.55,53.67,Tidak Stabil
2026-05-11 17:59:01,65.64,1.35,2.69,2.0,62.44,Tidak Stabil
2026-05-11 18:04:01,174.59,0.2,0.1,15.07,35.0,Tidak Stabil
2026-05-11 18:09:01,78.62,9.77,8.75,7.56,52.66,Tidak Stabil
2026-05-11 18:14:01,270.83,4.74,3.0,5.1,102.59,Tidak Stabil
2026-05-11 18:19:01,142.17,22.3,11.26,3.1,33.8,Tidak Stabil
2026-05-11 18:24:01,174.93,17.5,1.0,12.48,61.52,Tidak Stabil
2026-05-11 18:29:01,23.51,33.83,11.78,0.0,16.85,Stabil
2026-05-11 18:34:01,45.43,30.27,12.07,0.0,8.57,Stabil
2026-05-11 18:39:01,5.0,26.33,21.2,0.0,4.65,Stabil
2026-05-11 18:44:01,63.67,17.76,19.14,0.0,11.1,Stabil
2026-05-11 18:49:01,36.16,40.98,29.71,0.0,1.66,Stabil
2026-05-11 18:54:01,50.88,26.62,22.63,0.0,5.01,Stabil
2026-05-11 18:59:01,50.55,43.21,19.47,0.2,13.19,Stabil
2026-05-11 19:04:01,50.87,30.94,18.89,0.0,13.26,Stabil
2026-05-11 19:09:01,17.93,37.7,28.41,0.0,5.48,Stabil
2026-05-11 19:14:01,52.59,33.32,29.65,0.0,6.2,Stabil
2026-05-11 19:19:01,39.31,40.28,14.06,0.0,5.42,Stabil
2026-05-11 19:24:01,55.33,37.36,18.81,0.5,13.04,Stabil
2026-05-11 19:29:01,76.49,28.79,12.95,0.0,2.19,Stabil
2026-05-11 19:34:01,57.55,25.36,16.73,0.0,9.84,Stabil
2026-05-11 19:39:01,39.12,36.55,18.55,0.5,16.38,Stabil
2026-05-11 19:44:01,40.07,18.34,11.55,0.0,16.03,Stabil
2026-05-11 19:49:01,52.13,21.66,15.61,0.0,11.08,Stabil
2026-05-11 19:54:01,19.61,36.81,24.37,0.0,10.0,Stabil
2026-05-11 19:59:01,51.25,33.96,26.64,0.0,20.43,Stabil
2026-05-11 20:04:01,19.78,25.11,20.5,0.0,22.77,Stabil
2026-05-11 20:09:01,25.37,21.17,18.51,0.0,10.98,Stabil
2026-05-11 20:14:01,21.44,15.61,19.55,0.0,19.85,Stabil
2026-05-11 20:19:01,34.71,21.3,11.52,0.0,17.95,Stabil
2026-05-11 20:24:01,43.61,39.2,9.95,0.0,12.99,Stabil
2026-05-11 20:29:01,21.2,11.8,22.85,0.2,4.87,Stabil
2026-05-11 20:34:01,53.45,20.28,27.77,0.0,1.0,Stabil
2026-05-11 20:39:01,17.32,29.74,12.13,0.5,7.03,Stabil
2026-05-11 20:44:01,32.52,28.63,5.23,0.0,1.0,Stabil
2026-05-11 20:49:01,24.71,20.58,16.56,0.1,1.03,Stabil
2026-05-11 20:54:01,14.67,22.33,29.72,0.0,10.86,Stabil
2026-05-11 20:59:01,42.66,47.56,14.75,0.0,1.59,Stabil
2026-05-11 21:04:01,19.64,25.76,12.21,0.0,5.8,Stabil
2026-05-11 21:09:01,45.15,28.65,13.91,0.0,11.06,Stabil
2026-05-11 21:14:01,50.4,36.85,14.62,0.0,10.62,Stabil
2026-05-11 21:19:01,23.12,26.37,22.82,0.0,9.63,Stabil
2026-05-11 21:24:01,33.87,43.78,9.68,0.0,16.01,Stabil
2026-05-11 21:29:01,39.76,27.63,13.01,0.0,12.46,Stabil
2026-05-11 21:34:01,43.55,29.56,17.41,0.0,12.8,Stabil
2026-05-11 21:39:01,22.8,27.19,15.04,0.0,13.41,Stabil
2026-05-11 21:44:01,36.89,26.22,30.28,0.0,7.05,Stabil
2026-05-11 21:49:01,47.66,26.6,11.58,0.0,7.25,Stabil
2026-05-11 21:54:01,32.79,34.73,19.25,0.0,8.53,Stabil
2026-05-11 21:59:01,13.26,30.61,25.25,0.0,11.26,Stabil
2026-05-11 22:04:01,55.77,31.55,24.61,0.0,2.39,Stabil
2026-05-11 22:09:01,61.2,28.41,21.46,0.0,12.87,Stabil
2026-05-11 22:14:01,15.86,17.69,19.76,0.0,17.0,Stabil
2026-05-11 22:19:01,43.31,15.64,18.79,0.0,9.44,Stabil
2026-05-11 22:24:01,22.93,24.9,15.52,0.0,7.31,Stabil
2026-05-11 22:29:01,32.96,30.29,5.0,0.0,15.44,Stabil
2026-05-11 22:34:01,29.36,28.15,10.97,0.0,10.63,Stabil
2026-05-11 22:39:01,23.98,36.11,19.06,0.0,10.88,Stabil
2026-05-11 22:44:01,14.95,24.71,18.79,0.2,7.56,Stabil
2026-05-11 22:49:01,47.31,14.9,18.72,0.0,14.89,Stabil
2026-05-11 22:54:01,5.0,37.23,26.32,0.0,1.0,Stabil
2026-05-11 22:59:01,30.15,28.88,21.04,0.0,5.38,Stabil
2026-05-11 23:04:01,11.04,25.38,16.72,0.0,13.1,Stabil
2026-05-11 23:09:01,50.6,16.77,33.87,0.2,9.08,Stabil
2026-05-11 23:14:01,29.65,37.45,14.24,0.5,12.51,Stabil
2026-05-11 23:19:01,29.78,24.03,21.57,0.0,11.61,Stabil
2026-05-11 23:24:01,157.25,11.82,14.39,1.19,83.78,Tidak Stabil
2026-05-11 23:29:01,127.39,14.85,3.82,8.27,68.03,Tidak Stabil
2026-05-11 23:34:01,30.0,3.78,1.81,1.56,22.57,Tidak Stabil
2026-05-11 23:39:01,69.64,1.39,1.6,3.06,18.0,Tidak Stabil
2026-05-11 23:44:01,67.95,4.92,8.05,14.71,20.55,Tidak Stabil
2026-05-11 23:49:01,137.16,7.13,6.8,6.52,50.96,Tidak Stabil
2026-05-11 23:54:01,140.79,4.61,3.58,1.79,47.42,Tidak Stabil
2026-05-11 23:59:01,65.54,11.79,4.87,2.3,51.24,Tidak Stabil
2026-05-12 00:04:01,177.9,3.5,1.57,2.09,21.38,Tidak Stabil
2026-05-12 00:09:01,188.82,16.86,8.43,0.37,59.19,Tidak Stabil
2026-05-12 00:14:01,79.73,15.48,1.0,6.89,45.9,Tidak Stabil
2026-05-12 00:19:01,170.31,23.52,10.12,2.79,49.65,Tidak Stabil
2026-05-12 00:24:01,262.16,4.36,3.24,5.71,61.3,Tidak Stabil
2026-05-12 00:29:01,123.31,8.54,19.62,3.26,89.57,Tidak Stabil
2026-05-12 00:34:01,104.97,5.58,9.47,1.01,30.0,Tidak Stabil
2026-05-12 00:39:01,248.76,5.51,5.46,2.08,122.78,Tidak Stabil
2026-05-12 00:44:01,253.05,5.62,1.45,6.89,98.53,Tidak Stabil
2026-05-12 00:49:01,252.24,16.0,12.91,0.93,40.96,Tidak Stabil
2026-05-12 00:54:01,127.87,4.51,1.99,2.1,24.49,Tidak Stabil
2026-05-12 00:59:01,135.78,3.29,3.79,11.58,43.81,Tidak Stabil
2026-05-12 01:04:01,124.06,7.88,1.0,10.87,58.75,Tidak Stabil
2026-05-12 01:09:01,95.0,11.57,11.98,1.1,50.75,Tidak Stabil
2026-05-12 01:14:01,230.93,0.23,0.26,7.91,63.14,Tidak Stabil
2026-05-12 01:19:01,123.5,8.2,10.29,2.03,69.09,Tidak Stabil
2026-05-12 01:24:01,166.29,2.59,2.63,9.33,89.25,Tidak Stabil
2026-05-12 01:29:01,110.29,2.0,7.64,13.64,38.52,Tidak Stabil
2026-05-12 01:34:01,149.96,3.68,2.51,12.81,108.26,Tidak Stabil
2026-05-12 01:39:01,182.18,4.85,3.54,11.49,50.71,Tidak Stabil
2026-05-12 01:44:01,235.11,3.49,4.71,6.6,116.5,Tidak Stabil
2026-05-12 01:49:01,168.04,24.6,12.02,0.86,99.73,Tidak Stabil
2026-05-12 01:54:01,99.27,4.18,2.18,0.67,39.72,Tidak Stabil
2026-05-12 01:59:01,257.0,6.64,3.31,6.74,67.85,Tidak Stabil
2026-05-12 02:04:01,101.64,3.63,1.99,0.0,46.9,Tidak Stabil
2026-05-12 02:09:01,153.68,18.15,6.38,3.29,62.63,Tidak Stabil
2026-05-12 02:14:01,91.38,1.04,0.55,0.0,49.14,Tidak Stabil
2026-05-12 02:19:01,368.37,9.77,1.73,7.57,114.87,Tidak Stabil
2026-05-12 02:24:01,149.61,6.02,1.42,1.66,27.73,Tidak Stabil
2026-05-12 02:29:01,62.01,2.0,10.43,4.52,20.0,Tidak Stabil
